strain,accession,subtype,date,host,country,region,species,broad,order
A/Bilthoven/2271/1976|1976-01-01,KC296467,H3N2,1976-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/23290/1972|1972-01-01,CY113077,H3N2,1972-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/2600/1975|1975-01-01,CY113165,H3N2,1975-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/2668/1970|1970-01-01,CY112273,H3N2,1970-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/2813/1975|1975-01-01,CY113173,H3N2,1975-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/334/1975|1975-01-01,CY113149,H3N2,1975-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/3517/1973|1973-01-01,CY113101,H3N2,1973-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/3895/1977|1977-01-01,CY113237,H3N2,1977-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/4273/1975|1975-01-01,CY112337,H3N2,1975-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/5029/1976|1976-01-01,CY113205,H3N2,1976-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/5146/1974|1974-01-01,CY112329,H3N2,1974-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/552/1973|1973-01-01,CY113093,H3N2,1973-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/5657/1976|1976-01-01,CY113213,H3N2,1976-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/5930/1974|1974-01-01,CY113117,H3N2,1974-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/5931/1974|1974-01-01,CY113125,H3N2,1974-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/6022/1972|1972-01-01,CY112297,H3N2,1972-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/628/1976|1976-01-01,CY113189,H3N2,1976-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/6545/1976|1976-01-01,CY113221,H3N2,1976-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/7398/1974|1974-01-01,CY113133,H3N2,1974-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/748/1973|1973-01-01,CY112321,H3N2,1973-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/808/1969|1969-01-01,CY112257,H3N2,1969-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/908/1969|1969-01-01,CY113045,H3N2,1969-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/93/1970|1970-01-01,CY112265,H3N2,1970-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bilthoven/9459/1974|1974-01-01,CY113141,H3N2,1974-01-01,Human,Netherlands,Europe,Human,human,Human
A/Bom_Retiro_do_Sul/LACENRS-3406/2013|2013-08-22,KY926167,H3N2,2013-08-22,Human,Brazil,South America,Human,human,Human
A/Brisbane/123/2017|2017-07-18,MN568263,H3N2,2017-07-18,Human,Australia,Oceania,Human,human,Human
A/Brisbane/E1/2007|2007-02-12,KX571022,H3N2,2007-02-12,Human,Australia,Oceania,Human,human,Human
A/Budapest/1514A07804502N/2011|2011-12-12,KT889257,H3N2,2011-12-12,Human,Hungary,Europe,Human,human,Human
A/California/117/2015|2015-12-05,KX413633,H3N2,2015-12-05,Human,Usa,North America,Human,human,Human
A/California/VRDL208/2009|2009-04-29,CY068790,H3N2,2009-04-29,Human,Usa,North America,Human,human,Human
A/Chad/9839/2019|2019-08-06,MN519330,H3N2,2019-08-06,Human,Chad,Africa,Human,human,Human
A/China/60786/2014|2014-12-18,MK641768,H3N2,2014-12-18,Human,China,China,Human,human,Human
A/China/BJHD210/2018|2018-01-15,MZ293500,H3N2,2018-01-15,Human,China,China,Human,human,Human
A/China/HBWH15/2015|2015-02-03,MZ293526,H3N2,2015-02-03,Human,China,China,Human,human,Human
A/Darwin/6/2021|2021-03-16,OQ718999,H3N2,2021-03-16,Human,Australia,Oceania,Human,human,Human
A/England/42/1972|1972-01-01,CY121157,H3N2,1972-01-01,Human,United Kingdom,Europe,Human,human,Human
A/England/493/2003|2003-11-23,CY088302,H3N2,2003-11-23,Human,United Kingdom,Europe,Human,human,Human
A/Guam/8597/2019|2019-01-31,MK869179,H3N2,2019-01-31,Human,Guam,Oceania,Human,human,Human
A/Guandong/243/1972|1972-01-01,CY007971,H3N2,1972-01-01,Human,China,China,Human,human,Human
A/Gyeongbuk/745/2017|2017-09-04,MK159075,H3N2,2017-09-04,Human,South Korea,Japan Korea,Human,human,Human
A/HaNoi/Q545/2007|2007-07-27,CY105718,H3N2,2007-07-27,Human,Vietnam,Southeast Asia,Human,human,Human
A/Homo_sapien/China/LS340/2019|2019-10-11,MT102520,H3N2,2019-10-11,Human,China,China,Human,human,Human
A/Hong_Kong/01/1968|1968-01-01,KY321927,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/1-10/1968|1968-01-01,CY033057,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/1-11/1968|1968-01-01,CY034004,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/1-5/1968|1968-01-01,CY033025,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/1-6/1968|1968-01-01,CY033033,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/1-8/1968|1968-01-01,CY033996,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/1-9/1968|1968-01-01,CY033049,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/1/1968|1968-01-01,AF348176,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/107/1971|1971-01-01,CY112289,H3N2,1971-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/11/1973|1973-01-01,CY003528,H3N2,1973-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/14/1974|1974-01-01,CY003496,H3N2,1974-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/2/1994|1994-06-01,CY112717,H3N2,1994-06-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/3/1969|1969-01-01,CY006299,H3N2,1969-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/33/1973|1973-01-01,CY009004,H3N2,1973-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/358/1996|1996-07-19,CY114261,H3N2,1996-07-19,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/43/1975|1975-01-01,CY003728,H3N2,1975-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/45/1980|1980-01-01,CY006043,H3N2,1980-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/46/1971|1971-01-01,CY006683,H3N2,1971-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/46/1980|1980-01-01,CY003488,H3N2,1980-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/49/1974|1974-01-01,CY006907,H3N2,1974-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/49/1995|1995-09-01,CY114205,H3N2,1995-09-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/6/1972|1972-01-01,CY003552,H3N2,1972-01-01,Human,Hong Kong,China,Human,human,Human
