rep,simple_rate,mle_rate,NA_rate,NP_rate,NS_rate,PB1_rate,PB2_rate,MP_rate,PA_rate
0,0.1382311090507718,0.1401964989452171,0.0256585849479864,0.03866857168217668,0.04047551428414756,0.026019973468380572,0.0498716158143961,0.04481217652887765,0.0484260617328194
1,0.1326295869846621,0.1337458493244618,0.025297196427592226,0.039391348722965035,0.04047551428414756,0.028911081631533973,0.03577746351902329,0.04481217652887765,0.0484260617328194
2,0.1284736190001291,0.12756179633373443,0.0256585849479864,0.04047551428414756,0.03975273724335921,0.026742750509168925,0.03577746351902329,0.04408939948808931,0.03902996020257086
3,0.13624347218860383,0.13875861851135265,0.030718024233504847,0.03902996020257086,0.03902996020257086,0.026019973468380572,0.04625773061045435,0.04408939948808931,0.04228245688611843
4,0.13136472716328249,0.13148566469294853,0.025297196427592226,0.039391348722965035,0.03902996020257086,0.026742750509168925,0.03577746351902329,0.04408939948808931,0.05023300433479028
5,0.13100333864288832,0.13175045407151617,0.02638136198877475,0.03902996020257086,0.039391348722965035,0.028911081631533973,0.03577746351902329,0.04408939948808931,0.0469805076512427
6,0.1394959688721514,0.1426217738088966,0.026019973468380572,0.04119829132493591,0.04119829132493591,0.04951022729400193,0.03577746351902329,0.04408939948808931,0.04083690280454173
7,0.13208750420407084,0.1322770012792945,0.026019973468380572,0.03902996020257086,0.03975273724335921,0.026019973468380572,0.03577746351902329,0.04408939948808931,0.05240133545715532
8,0.13317166976525338,0.13446779401978645,0.026742750509168925,0.039391348722965035,0.04083690280454173,0.028188304590745623,0.036500240559811645,0.04408939948808931,0.05059439285518445
9,0.13696624922939218,0.13894628582567597,0.025297196427592226,0.0513171698959728,0.03975273724335921,0.02638136198877475,0.03577746351902329,0.04408939948808931,0.05059439285518445
10,0.13642416644880093,0.13814206723939504,0.026019973468380572,0.037945794641388336,0.04083690280454173,0.026019973468380572,0.03397052091705242,0.04408939948808931,0.05999049438543299
11,0.13353305828564754,0.13494573788267786,0.026019973468380572,0.04011412576375339,0.043005233926906784,0.02638136198877475,0.03758440612099416,0.04408939948808931,0.053124112497943674
12,0.13208750420407084,0.13259475731415232,0.026742750509168925,0.03902996020257086,0.04047551428414756,0.026019973468380572,0.03505468647823494,0.04408939948808931,0.05023300433479028
13,0.13443652958663296,0.13608050268572155,0.028188304590745623,0.039391348722965035,0.04119829132493591,0.026742750509168925,0.03577746351902329,0.04408939948808931,0.05348550101833785
14,0.14003805165274266,0.14217281469181267,0.026019973468380572,0.03866857168217668,0.03902996020257086,0.027104139029563098,0.04878745025321358,0.04408939948808931,0.058183551783462115
15,0.1357013894080126,0.13710483810622465,0.026742750509168925,0.03902996020257086,0.04047551428414756,0.026019973468380572,0.045534953569666005,0.04408939948808931,0.04625773061045435
16,0.1337137525458446,0.13533362128727072,0.0256585849479864,0.04264384540651261,0.04119829132493591,0.027826916070351447,0.03577746351902329,0.04408939948808931,0.0527627239775495
17,0.14003805165274266,0.14222830636877537,0.02638136198877475,0.04228245688611843,0.04119829132493591,0.03035663571311067,0.03577746351902329,0.04408939948808931,0.060351882905827166
18,0.1281122304797349,0.12751349666335826,0.025297196427592226,0.03902996020257086,0.03975273724335921,0.026019973468380572,0.03577746351902329,0.04408939948808931,0.043005233926906784
19,0.14943415318299122,0.15462228361611452,0.026019973468380572,0.03902996020257086,0.04228245688611843,0.05601522066109707,0.03577746351902329,0.04408939948808931,0.05999049438543299
20,0.1357013894080126,0.1371054597385955,0.027104139029563098,0.04011412576375339,0.03830718316178251,0.026742750509168925,0.04661911913084853,0.04408939948808931,0.04661911913084853
21,0.1281122304797349,0.1275681425548476,0.025297196427592226,0.03902996020257086,0.03902996020257086,0.026019973468380572,0.03469329795784077,0.043005233926906784,0.04625773061045435
22,0.1311840329030854,0.1314380105710085,0.025297196427592226,0.03902996020257086,0.03902996020257086,0.025297196427592226,0.03577746351902329,0.04408939948808931,0.05023300433479028
23,0.1393152746119543,0.14167122775489827,0.02963385867232232,0.0498716158143961,0.04047551428414756,0.027465527549957274,0.03577746351902329,0.048064673212425225,0.04228245688611843
