rep,simple_rate,mle_rate,NA_rate,NP_rate,NS_rate,PB1_rate,PB2_rate,MP_rate,PA_rate
0,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
1,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
2,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
3,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
4,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
5,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
6,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
7,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
8,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
9,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
10,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
11,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
12,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
13,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
14,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
15,0.03392476371520581,0.031488267524892456,0.004240595464400726,0.008481190928801452,0.008481190928801452,0.008481190928801452,0.004240595464400726,0.008481190928801452,0.004240595464400726
